employee_id,papi_a,papi_b,papi_c,papi_d,papi_e,papi_f,papi_g,papi_i,papi_k,papi_l,papi_n,papi_o,papi_p,papi_r,papi_s,papi_t,papi_v,papi_w,papi_x,papi_z
EMP100589,5.0,2.0,3.0,2.0,3.0,8.0,4.0,6.0,4.0,4.0,9.0,8.0,4.996811902231668,5.0,1.0,2.0,4.0,3.0,4.0,4.0
EMP100590,4.0,5.0,9.0,6.0,3.0,4.0,1.0,5.0,3.0,5.099836333878887,6.0,8.0,9.0,1.0,8.0,6.0,3.0,4.98696360673547,9.0,6.0
EMP100591,3.0,7.0,4.86058981233244,8.0,5.065916398713826,7.0,2.0,7.0,4.0,9.0,4.0,7.0,9.0,8.0,1.0,3.0,2.0,5.0,2.0,3.0
EMP100592,5.030711206896552,5.0,1.0,7.0,8.0,3.0,4.931536388140162,2.0,8.0,6.0,9.0,2.0,1.0,3.0,4.994585814834867,3.0,5.0,1.0,8.0,6.0
EMP100593,9.0,9.0,3.0,9.0,2.0,3.0,7.0,1.0,3.0,4.0,5.09277238403452,2.0,4.0,6.0,1.0,7.0,4.0,6.0,5.0,1.0
EMP100594,5.030711206896552,9.0,9.0,8.0,9.0,6.0,7.0,9.0,6.0,6.0,4.0,1.0,2.0,3.0,2.0,4.0,4.905609492988134,2.0,1.0,7.0
EMP100595,4.0,6.0,4.0,7.0,8.0,9.0,9.0,1.0,9.0,5.099836333878887,8.0,1.0,5.0,2.0,5.0,5.0,5.0,9.0,1.0,5.0
EMP100596,9.0,1.0,5.0,9.0,5.0,8.0,9.0,7.0,5.0,4.0,2.0,2.0,4.996811902231668,9.0,6.0,5.0,5.0,4.0,2.0,7.0
EMP100597,7.0,1.0,3.0,8.0,4.0,4.0,3.0,5.036314363143632,2.0,9.0,3.0,5.0,4.996811902231668,3.0,9.0,1.0,6.0,5.0,8.0,4.0
EMP100598,1.0,5.0,3.0,5.0,3.0,2.0,6.0,5.0,7.0,3.0,3.0,6.0,2.0,2.0,2.0,1.0,4.905609492988134,6.0,5.0,1.0
EMP100599,7.0,7.0,8.0,4.977813852813853,6.0,6.0,6.0,1.0,5.0158469945355195,3.0,8.0,4.0,4.0,5.026344086021505,4.0,1.0,1.0,9.0,2.0,1.0
EMP100600,3.0,7.0,9.0,4.0,7.0,1.0,4.931536388140162,6.0,9.0,4.0,2.0,9.0,1.0,5.026344086021505,7.0,5.0,8.0,5.0,8.0,7.0
EMP100601,4.0,3.0,3.0,9.0,5.065916398713826,6.0,2.0,1.0,9.0,7.0,9.0,5.0,7.0,9.0,1.0,4.9535135135135135,9.0,9.0,7.0,6.0
EMP100602,8.0,9.0,4.0,6.0,9.0,7.0,1.0,5.036314363143632,4.0,6.0,2.0,9.0,9.0,5.0,4.994585814834867,4.0,5.0,1.0,1.0,4.0
EMP100603,4.0,9.0,1.0,3.0,3.0,9.0,9.0,4.0,2.0,5.0,4.0,6.0,3.0,6.0,4.994585814834867,2.0,6.0,5.0,9.0,9.0
EMP100604,8.0,9.0,4.86058981233244,3.0,5.065916398713826,6.0,8.0,5.0,6.0,5.099836333878887,7.0,4.892915980230643,4.996811902231668,1.0,8.0,9.0,5.0,5.0,8.0,8.0
EMP100605,2.0,5.0,8.0,8.0,1.0,8.0,2.0,8.0,4.0,6.0,5.0,8.0,8.0,6.0,5.0,4.0,9.0,2.0,5.02094522019334,9.0
EMP100606,7.0,8.0,1.0,4.977813852813853,4.0,2.0,6.0,8.0,8.0,5.0,3.0,3.0,3.0,9.0,4.0,8.0,5.0,6.0,5.02094522019334,4.0
EMP100607,1.0,1.0,8.0,4.977813852813853,4.0,4.0,7.0,3.0,9.0,2.0,7.0,2.0,3.0,8.0,8.0,2.0,2.0,2.0,6.0,5.0
EMP100608,6.0,3.0,2.0,6.0,8.0,6.0,7.0,3.0,9.0,2.0,5.09277238403452,2.0,4.0,5.0,1.0,6.0,8.0,3.0,1.0,7.0
EMP100609,2.0,6.0,2.0,9.0,3.0,5.0,2.0,9.0,5.0,8.0,2.0,4.0,8.0,1.0,2.0,6.0,1.0,1.0,4.0,6.0
EMP100610,8.0,8.0,9.0,5.0,1.0,8.0,2.0,1.0,1.0,5.0,3.0,1.0,5.0,3.0,7.0,2.0,2.0,3.0,8.0,4.0
EMP100611,8.0,1.0,2.0,5.0,1.0,4.0,3.0,1.0,7.0,5.0,3.0,3.0,9.0,8.0,4.994585814834867,9.0,2.0,6.0,9.0,8.0
EMP100612,8.0,3.0,4.86058981233244,9.0,1.0,1.0,1.0,3.0,5.0,6.0,2.0,9.0,7.0,3.0,8.0,5.0,3.0,2.0,1.0,5.0
EMP100613,5.0,2.0,5.0,2.0,5.065916398713826,8.0,5.0,4.0,3.0,9.0,8.0,2.0,8.0,1.0,7.0,7.0,2.0,6.0,8.0,1.0
EMP100614,5.030711206896552,9.0,2.0,1.0,5.065916398713826,7.0,9.0,9.0,7.0,9.0,7.0,4.0,3.0,3.0,8.0,4.9535135135135135,2.0,1.0,1.0,8.0
EMP100615,3.0,9.0,9.0,5.0,6.0,5.057158410451824,1.0,5.0,5.0,5.0,2.0,7.0,4.996811902231668,4.0,2.0,2.0,4.0,8.0,5.0,7.0
EMP100616,2.0,7.0,7.0,9.0,1.0,3.0,2.0,6.0,3.0,1.0,6.0,2.0,6.0,2.0,2.0,1.0,4.0,7.0,5.0,6.0
EMP100617,8.0,9.0,6.0,5.0,5.0,9.0,7.0,8.0,9.0,9.0,8.0,4.0,4.0,8.0,7.0,6.0,8.0,7.0,9.0,6.0
EMP100618,6.0,6.0,4.86058981233244,1.0,3.0,9.0,4.931536388140162,7.0,2.0,5.0,3.0,2.0,8.0,6.0,2.0,1.0,7.0,2.0,9.0,3.0
EMP100619,1.0,8.0,6.0,3.0,5.0,4.0,8.0,7.0,6.0,4.0,1.0,2.0,5.0,4.0,2.0,4.9535135135135135,2.0,4.98696360673547,6.0,3.0
EMP100620,6.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,6.0,6.0,5.09277238403452,7.0,3.0,6.0,7.0,3.0,2.0,5.0,8.0,9.0
EMP100621,5.030711206896552,1.0,3.0,9.0,5.0,3.0,7.0,1.0,5.0,4.0,7.0,1.0,8.0,5.0,1.0,8.0,2.0,1.0,5.02094522019334,4.976151761517615
EMP100622,4.0,4.918201516793066,5.0,9.0,9.0,9.0,7.0,8.0,5.0158469945355195,2.0,6.0,6.0,1.0,6.0,4.994585814834867,5.0,9.0,5.0,7.0,5.0
EMP100623,2.0,9.0,4.86058981233244,5.0,1.0,8.0,9.0,2.0,3.0,1.0,7.0,1.0,7.0,1.0,7.0,9.0,9.0,2.0,1.0,2.0
EMP100624,4.0,6.0,4.86058981233244,7.0,8.0,7.0,7.0,7.0,1.0,3.0,2.0,2.0,5.0,5.026344086021505,6.0,3.0,9.0,4.98696360673547,5.02094522019334,5.0
EMP100625,5.0,7.0,2.0,6.0,8.0,8.0,6.0,4.0,8.0,2.0,7.0,8.0,2.0,5.026344086021505,1.0,4.9535135135135135,3.0,2.0,5.02094522019334,7.0
EMP100626,5.030711206896552,4.918201516793066,6.0,7.0,4.0,3.0,3.0,3.0,2.0,6.0,7.0,1.0,6.0,2.0,4.994585814834867,2.0,8.0,8.0,1.0,4.976151761517615
EMP100627,9.0,9.0,4.86058981233244,5.0,6.0,9.0,3.0,1.0,8.0,6.0,5.09277238403452,6.0,3.0,6.0,2.0,7.0,3.0,9.0,6.0,6.0
EMP100628,1.0,6.0,1.0,3.0,6.0,4.0,4.931536388140162,4.0,2.0,9.0,5.0,7.0,7.0,5.0,4.0,7.0,4.905609492988134,8.0,9.0,1.0
EMP100629,9.0,8.0,6.0,4.0,7.0,3.0,5.0,7.0,1.0,8.0,1.0,3.0,4.996811902231668,1.0,4.0,4.0,7.0,4.0,5.02094522019334,6.0
EMP100630,6.0,6.0,3.0,4.977813852813853,5.0,9.0,2.0,7.0,5.0,5.0,5.09277238403452,4.0,1.0,7.0,7.0,6.0,2.0,4.98696360673547,9.0,7.0
EMP100631,1.0,6.0,8.0,6.0,9.0,6.0,7.0,5.0,5.0158469945355195,5.0,4.0,6.0,5.0,3.0,5.0,9.0,9.0,3.0,1.0,9.0
EMP100632,6.0,3.0,3.0,4.977813852813853,8.0,4.0,4.0,7.0,4.0,8.0,6.0,3.0,1.0,2.0,1.0,7.0,1.0,1.0,3.0,8.0
EMP100633,6.0,1.0,4.0,9.0,6.0,9.0,5.0,8.0,1.0,4.0,6.0,4.892915980230643,5.0,7.0,5.0,3.0,5.0,9.0,4.0,2.0
EMP100634,8.0,1.0,4.0,5.0,3.0,9.0,1.0,2.0,5.0158469945355195,2.0,3.0,1.0,2.0,3.0,4.994585814834867,1.0,4.0,2.0,1.0,7.0
EMP100635,8.0,7.0,1.0,4.977813852813853,4.0,2.0,4.931536388140162,5.036314363143632,4.0,8.0,2.0,1.0,1.0,6.0,3.0,4.9535135135135135,6.0,8.0,8.0,4.0
EMP100636,4.0,6.0,2.0,4.977813852813853,5.065916398713826,1.0,5.0,5.036314363143632,6.0,2.0,8.0,8.0,2.0,5.0,6.0,4.9535135135135135,5.0,6.0,7.0,8.0
EMP100637,6.0,4.918201516793066,6.0,4.0,9.0,2.0,7.0,4.0,3.0,6.0,9.0,3.0,2.0,1.0,4.0,1.0,7.0,6.0,3.0,7.0
EMP100638,4.0,8.0,4.86058981233244,4.977813852813853,5.0,1.0,5.0,9.0,5.0,5.099836333878887,7.0,8.0,5.0,5.0,8.0,7.0,9.0,2.0,7.0,4.0
EMP100639,6.0,7.0,3.0,1.0,6.0,5.057158410451824,5.0,7.0,5.0158469945355195,1.0,2.0,4.892915980230643,9.0,6.0,6.0,4.0,5.0,8.0,7.0,4.976151761517615
EMP100640,6.0,9.0,4.86058981233244,8.0,4.0,4.0,6.0,3.0,5.0,8.0,4.0,1.0,4.996811902231668,9.0,2.0,1.0,4.0,9.0,3.0,4.976151761517615
EMP100641,5.030711206896552,3.0,4.86058981233244,5.0,2.0,8.0,9.0,5.0,1.0,5.0,6.0,7.0,4.996811902231668,3.0,8.0,3.0,7.0,7.0,8.0,9.0
EMP100642,8.0,3.0,2.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,5.09277238403452,9.0,4.996811902231668,3.0,9.0,5.0,3.0,1.0,9.0,5.0
EMP100643,9.0,1.0,5.0,1.0,6.0,1.0,6.0,6.0,5.0158469945355195,5.099836333878887,3.0,7.0,6.0,8.0,4.994585814834867,9.0,1.0,7.0,3.0,8.0
EMP100644,6.0,6.0,7.0,1.0,2.0,7.0,4.931536388140162,4.0,3.0,7.0,7.0,6.0,1.0,5.0,6.0,6.0,8.0,4.98696360673547,8.0,9.0
EMP100645,5.0,9.0,4.0,3.0,9.0,2.0,6.0,1.0,3.0,1.0,9.0,9.0,6.0,8.0,1.0,1.0,8.0,1.0,1.0,5.0
EMP100646,7.0,8.0,9.0,4.0,5.0,5.0,3.0,5.0,7.0,9.0,6.0,2.0,7.0,3.0,4.0,4.0,8.0,3.0,7.0,3.0
EMP100647,7.0,4.918201516793066,6.0,7.0,1.0,9.0,7.0,8.0,5.0,5.0,4.0,5.0,6.0,6.0,2.0,2.0,8.0,2.0,4.0,2.0
EMP100648,6.0,2.0,4.86058981233244,1.0,3.0,7.0,6.0,9.0,7.0,3.0,8.0,8.0,2.0,3.0,3.0,6.0,4.0,6.0,1.0,4.0
EMP100649,6.0,6.0,1.0,1.0,5.065916398713826,5.0,5.0,6.0,5.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,7.0,8.0,7.0
EMP100650,7.0,1.0,1.0,4.0,1.0,9.0,2.0,3.0,7.0,7.0,3.0,4.0,4.996811902231668,9.0,4.0,5.0,6.0,6.0,3.0,6.0
EMP100651,1.0,2.0,5.0,5.0,3.0,8.0,7.0,5.036314363143632,6.0,1.0,5.0,2.0,1.0,7.0,7.0,3.0,4.0,8.0,7.0,2.0
EMP100652,5.0,2.0,4.0,9.0,8.0,7.0,8.0,7.0,8.0,2.0,4.0,1.0,7.0,5.0,2.0,4.0,1.0,2.0,6.0,1.0
EMP100653,8.0,7.0,4.86058981233244,7.0,9.0,5.0,9.0,6.0,6.0,3.0,3.0,7.0,3.0,4.0,8.0,4.9535135135135135,2.0,7.0,8.0,8.0
EMP100654,7.0,4.0,1.0,2.0,7.0,1.0,1.0,5.036314363143632,5.0,9.0,4.0,4.892915980230643,9.0,7.0,9.0,5.0,4.905609492988134,2.0,6.0,9.0
EMP100655,1.0,3.0,8.0,7.0,7.0,3.0,8.0,8.0,2.0,1.0,5.09277238403452,7.0,3.0,6.0,5.0,4.0,1.0,4.98696360673547,5.0,8.0
EMP100656,1.0,4.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0158469945355195,1.0,6.0,8.0,9.0,5.026344086021505,6.0,4.9535135135135135,1.0,7.0,7.0,5.0
EMP100657,6.0,9.0,2.0,7.0,6.0,7.0,5.0,2.0,3.0,8.0,8.0,2.0,3.0,1.0,3.0,6.0,6.0,3.0,9.0,2.0
EMP100658,1.0,7.0,6.0,9.0,7.0,9.0,2.0,4.0,9.0,4.0,9.0,1.0,7.0,4.0,4.994585814834867,4.0,7.0,5.0,5.0,5.0
EMP100659,9.0,7.0,8.0,8.0,8.0,9.0,9.0,7.0,1.0,7.0,1.0,6.0,6.0,8.0,7.0,3.0,1.0,2.0,9.0,5.0
EMP100660,6.0,6.0,3.0,4.0,5.0,5.057158410451824,9.0,7.0,3.0,6.0,5.09277238403452,4.0,3.0,4.0,8.0,5.0,8.0,4.0,4.0,8.0
EMP100661,7.0,8.0,7.0,8.0,4.0,7.0,1.0,9.0,9.0,9.0,1.0,2.0,9.0,7.0,5.0,7.0,9.0,1.0,6.0,1.0
EMP100662,7.0,9.0,9.0,1.0,1.0,2.0,7.0,6.0,2.0,1.0,8.0,5.0,4.996811902231668,4.0,8.0,5.0,1.0,1.0,1.0,3.0
EMP100663,4.0,4.918201516793066,2.0,4.977813852813853,2.0,8.0,3.0,7.0,2.0,8.0,1.0,4.892915980230643,3.0,2.0,4.994585814834867,9.0,7.0,3.0,6.0,9.0
EMP100664,9.0,4.0,1.0,8.0,9.0,9.0,4.0,7.0,7.0,3.0,4.0,6.0,8.0,5.0,2.0,7.0,3.0,5.0,9.0,3.0
EMP100665,5.0,3.0,5.0,4.0,9.0,1.0,6.0,4.0,5.0158469945355195,5.099836333878887,2.0,2.0,4.996811902231668,9.0,8.0,6.0,2.0,9.0,2.0,6.0
EMP100666,5.030711206896552,7.0,8.0,3.0,7.0,5.057158410451824,6.0,2.0,3.0,7.0,6.0,3.0,8.0,3.0,1.0,3.0,3.0,2.0,6.0,1.0
EMP100667,6.0,4.0,4.86058981233244,4.0,9.0,8.0,4.0,3.0,9.0,5.0,5.09277238403452,6.0,3.0,4.0,9.0,3.0,3.0,7.0,6.0,2.0
EMP100668,8.0,3.0,4.0,7.0,6.0,4.0,6.0,6.0,4.0,9.0,3.0,8.0,7.0,1.0,9.0,4.0,5.0,4.0,2.0,2.0
EMP100669,5.030711206896552,4.0,8.0,3.0,4.0,5.0,1.0,9.0,7.0,1.0,2.0,5.0,7.0,5.026344086021505,5.0,9.0,7.0,4.0,3.0,9.0
EMP100670,6.0,5.0,8.0,6.0,5.065916398713826,2.0,2.0,1.0,7.0,8.0,5.09277238403452,1.0,5.0,1.0,5.0,2.0,9.0,4.0,4.0,8.0
EMP100671,1.0,4.0,6.0,3.0,4.0,5.0,5.0,2.0,5.0158469945355195,5.099836333878887,9.0,8.0,9.0,6.0,1.0,8.0,5.0,2.0,3.0,2.0
EMP100672,6.0,7.0,4.0,2.0,9.0,2.0,5.0,5.0,7.0,5.0,7.0,3.0,3.0,2.0,2.0,9.0,2.0,7.0,6.0,8.0
EMP100673,9.0,6.0,2.0,4.0,7.0,6.0,4.0,6.0,3.0,2.0,3.0,9.0,9.0,5.026344086021505,2.0,7.0,2.0,3.0,9.0,7.0
EMP100674,5.0,7.0,3.0,9.0,4.0,3.0,4.0,3.0,9.0,5.099836333878887,1.0,6.0,2.0,3.0,4.0,6.0,4.0,4.0,7.0,7.0
EMP100675,4.0,7.0,9.0,5.0,4.0,7.0,7.0,7.0,6.0,6.0,2.0,4.0,8.0,7.0,8.0,4.9535135135135135,8.0,4.0,9.0,1.0
EMP100676,3.0,8.0,2.0,7.0,4.0,3.0,9.0,7.0,9.0,5.099836333878887,1.0,2.0,2.0,7.0,6.0,6.0,2.0,4.0,1.0,2.0
EMP100677,7.0,5.0,5.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,3.0,8.0,5.0,9.0,8.0,1.0,7.0,3.0,2.0,2.0
EMP100678,6.0,9.0,3.0,2.0,2.0,5.0,8.0,2.0,2.0,5.0,5.0,1.0,5.0,4.0,7.0,1.0,3.0,1.0,8.0,3.0
EMP100679,3.0,4.918201516793066,4.86058981233244,4.0,5.0,6.0,5.0,6.0,2.0,3.0,4.0,6.0,8.0,5.0,3.0,5.0,2.0,6.0,5.02094522019334,2.0
EMP100680,9.0,3.0,3.0,1.0,2.0,3.0,5.0,3.0,1.0,9.0,9.0,3.0,9.0,4.0,4.994585814834867,9.0,5.0,4.0,5.0,3.0
EMP100681,5.0,2.0,8.0,4.977813852813853,2.0,7.0,4.0,1.0,5.0158469945355195,5.099836333878887,8.0,9.0,4.0,8.0,7.0,8.0,8.0,1.0,2.0,4.976151761517615
EMP100682,2.0,9.0,4.86058981233244,3.0,7.0,5.0,7.0,1.0,2.0,1.0,6.0,6.0,1.0,5.026344086021505,5.0,8.0,1.0,5.0,5.0,2.0
EMP100683,8.0,7.0,1.0,8.0,8.0,1.0,8.0,1.0,6.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,9.0,6.0,4.0,6.0
EMP100684,7.0,8.0,9.0,3.0,8.0,7.0,6.0,6.0,8.0,5.0,9.0,5.0,6.0,5.026344086021505,1.0,9.0,2.0,2.0,7.0,3.0
EMP100685,3.0,8.0,4.0,1.0,9.0,1.0,6.0,2.0,5.0,3.0,2.0,4.0,7.0,5.0,3.0,4.0,9.0,4.0,7.0,5.0
EMP100686,7.0,2.0,5.0,3.0,5.065916398713826,6.0,7.0,5.036314363143632,2.0,8.0,3.0,6.0,5.0,2.0,6.0,3.0,3.0,3.0,1.0,4.0
EMP100687,3.0,4.918201516793066,9.0,1.0,9.0,7.0,6.0,5.0,1.0,7.0,3.0,6.0,4.0,1.0,6.0,4.0,3.0,8.0,9.0,6.0
EMP100688,4.0,5.0,5.0,6.0,5.0,6.0,6.0,5.036314363143632,5.0158469945355195,5.099836333878887,3.0,5.0,9.0,7.0,2.0,1.0,3.0,7.0,4.0,7.0
EMP100689,1.0,9.0,9.0,4.0,2.0,1.0,8.0,1.0,2.0,5.0,5.09277238403452,6.0,9.0,3.0,1.0,4.9535135135135135,7.0,2.0,5.0,1.0
EMP100690,1.0,3.0,7.0,4.0,5.0,6.0,4.931536388140162,9.0,2.0,5.099836333878887,7.0,2.0,5.0,7.0,8.0,4.0,4.905609492988134,9.0,1.0,7.0
EMP100691,9.0,9.0,6.0,4.0,8.0,2.0,2.0,5.036314363143632,4.0,9.0,6.0,4.892915980230643,3.0,1.0,1.0,4.0,8.0,1.0,8.0,7.0
EMP100692,6.0,6.0,5.0,6.0,5.065916398713826,2.0,4.931536388140162,2.0,5.0158469945355195,5.099836333878887,6.0,9.0,5.0,5.0,4.994585814834867,5.0,6.0,5.0,7.0,2.0
EMP100693,4.0,2.0,3.0,7.0,9.0,6.0,1.0,5.036314363143632,7.0,4.0,1.0,3.0,6.0,2.0,2.0,8.0,8.0,1.0,1.0,7.0
EMP100694,5.030711206896552,8.0,9.0,7.0,9.0,1.0,9.0,4.0,5.0,5.099836333878887,7.0,2.0,8.0,6.0,4.0,8.0,2.0,4.0,2.0,6.0
EMP100695,8.0,4.0,5.0,9.0,8.0,2.0,3.0,9.0,7.0,9.0,9.0,2.0,8.0,1.0,5.0,5.0,6.0,8.0,3.0,7.0
EMP100696,5.030711206896552,2.0,5.0,8.0,7.0,1.0,2.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,7.0,8.0,7.0,8.0,7.0,1.0
EMP100697,7.0,8.0,1.0,5.0,9.0,2.0,2.0,6.0,6.0,7.0,3.0,2.0,1.0,3.0,3.0,7.0,5.0,9.0,5.02094522019334,9.0
EMP100698,2.0,8.0,8.0,4.977813852813853,7.0,9.0,8.0,9.0,5.0,8.0,5.0,1.0,7.0,5.026344086021505,1.0,5.0,3.0,5.0,3.0,6.0
EMP100699,5.0,1.0,8.0,9.0,5.0,5.0,7.0,3.0,3.0,3.0,3.0,2.0,6.0,4.0,8.0,9.0,2.0,4.0,4.0,9.0
EMP100700,6.0,4.0,1.0,1.0,8.0,1.0,6.0,5.0,3.0,4.0,1.0,4.0,8.0,3.0,7.0,5.0,3.0,3.0,6.0,9.0
EMP100701,9.0,4.0,2.0,2.0,9.0,4.0,7.0,5.036314363143632,1.0,9.0,9.0,3.0,7.0,5.026344086021505,4.994585814834867,9.0,9.0,8.0,6.0,6.0
EMP100702,3.0,6.0,9.0,4.0,7.0,4.0,7.0,8.0,9.0,5.0,1.0,1.0,6.0,3.0,8.0,4.0,5.0,7.0,2.0,4.0
EMP100703,4.0,6.0,3.0,1.0,6.0,5.0,9.0,5.0,5.0158469945355195,5.099836333878887,1.0,4.892915980230643,5.0,9.0,1.0,7.0,7.0,4.98696360673547,5.02094522019334,7.0
EMP100704,8.0,4.0,8.0,8.0,5.0,3.0,2.0,9.0,1.0,2.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,4.0,5.02094522019334,3.0
EMP100705,6.0,5.0,5.0,8.0,4.0,6.0,4.0,4.0,8.0,4.0,6.0,9.0,8.0,1.0,4.994585814834867,8.0,1.0,9.0,2.0,9.0
EMP100706,1.0,8.0,1.0,1.0,8.0,5.057158410451824,3.0,6.0,4.0,2.0,8.0,4.0,5.0,8.0,2.0,3.0,7.0,1.0,5.02094522019334,9.0
EMP100707,2.0,6.0,4.0,2.0,4.0,4.0,9.0,6.0,6.0,9.0,4.0,6.0,9.0,5.0,6.0,6.0,7.0,8.0,9.0,4.0
EMP100708,6.0,2.0,2.0,4.0,8.0,1.0,8.0,1.0,9.0,5.099836333878887,7.0,2.0,3.0,2.0,3.0,8.0,7.0,4.98696360673547,6.0,7.0
EMP100709,5.030711206896552,1.0,5.0,7.0,4.0,5.057158410451824,8.0,2.0,3.0,5.099836333878887,7.0,2.0,1.0,4.0,4.0,1.0,5.0,7.0,4.0,4.0
EMP100710,7.0,4.918201516793066,4.0,4.0,9.0,8.0,5.0,3.0,1.0,8.0,5.09277238403452,5.0,1.0,5.0,8.0,3.0,6.0,4.98696360673547,9.0,7.0
EMP100711,3.0,5.0,3.0,5.0,6.0,8.0,9.0,3.0,1.0,2.0,5.09277238403452,6.0,2.0,2.0,4.0,6.0,7.0,9.0,6.0,1.0
EMP100712,5.0,1.0,2.0,1.0,8.0,4.0,3.0,6.0,7.0,2.0,4.0,6.0,5.0,6.0,4.994585814834867,8.0,2.0,4.98696360673547,7.0,9.0
EMP100713,7.0,6.0,9.0,2.0,1.0,9.0,4.931536388140162,5.0,9.0,5.099836333878887,5.0,8.0,4.996811902231668,8.0,7.0,6.0,2.0,8.0,5.0,1.0
EMP100714,8.0,8.0,1.0,7.0,8.0,8.0,7.0,8.0,5.0158469945355195,5.0,4.0,2.0,7.0,2.0,1.0,8.0,5.0,9.0,3.0,9.0
EMP100715,5.030711206896552,4.0,7.0,1.0,8.0,9.0,2.0,7.0,2.0,3.0,9.0,7.0,3.0,6.0,2.0,8.0,5.0,9.0,9.0,2.0
EMP100716,3.0,5.0,1.0,9.0,8.0,7.0,1.0,2.0,9.0,8.0,3.0,6.0,4.996811902231668,5.026344086021505,4.0,3.0,2.0,4.0,5.0,2.0
EMP100717,1.0,5.0,1.0,4.0,9.0,9.0,1.0,2.0,9.0,5.099836333878887,5.09277238403452,8.0,5.0,2.0,6.0,4.9535135135135135,3.0,4.0,7.0,8.0
EMP100718,8.0,2.0,3.0,8.0,3.0,5.0,6.0,6.0,5.0,1.0,1.0,5.0,4.0,8.0,2.0,3.0,9.0,3.0,8.0,8.0
EMP100719,9.0,1.0,8.0,9.0,9.0,5.057158410451824,9.0,3.0,6.0,5.099836333878887,4.0,7.0,3.0,9.0,5.0,4.0,3.0,4.0,4.0,7.0
EMP100720,7.0,1.0,3.0,9.0,1.0,4.0,4.931536388140162,2.0,3.0,3.0,1.0,2.0,3.0,3.0,9.0,1.0,4.905609492988134,9.0,8.0,4.976151761517615
EMP100721,4.0,3.0,8.0,3.0,4.0,8.0,8.0,4.0,5.0,3.0,4.0,7.0,6.0,1.0,4.994585814834867,7.0,1.0,5.0,5.0,3.0
EMP100722,4.0,4.0,2.0,3.0,5.065916398713826,5.057158410451824,1.0,8.0,5.0158469945355195,1.0,1.0,4.892915980230643,3.0,4.0,3.0,8.0,7.0,1.0,2.0,7.0
EMP100723,2.0,9.0,4.0,6.0,9.0,8.0,5.0,2.0,5.0158469945355195,5.0,2.0,4.0,1.0,8.0,7.0,2.0,2.0,9.0,2.0,4.0
EMP100724,5.0,3.0,3.0,6.0,6.0,2.0,4.931536388140162,7.0,4.0,6.0,5.0,5.0,3.0,5.0,9.0,3.0,7.0,1.0,4.0,3.0
EMP100725,6.0,4.0,4.0,5.0,3.0,5.057158410451824,8.0,6.0,5.0,7.0,2.0,8.0,6.0,2.0,2.0,2.0,7.0,9.0,1.0,8.0
EMP100726,1.0,4.0,7.0,6.0,1.0,9.0,9.0,7.0,5.0158469945355195,9.0,1.0,2.0,6.0,4.0,6.0,8.0,4.0,3.0,4.0,4.0
EMP100727,4.0,8.0,6.0,8.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,4.892915980230643,9.0,6.0,7.0,9.0,7.0,4.98696360673547,5.0,4.976151761517615
EMP100728,1.0,2.0,3.0,9.0,5.0,5.057158410451824,4.931536388140162,4.0,5.0,1.0,2.0,4.892915980230643,8.0,4.0,9.0,3.0,7.0,5.0,5.0,1.0
EMP100729,3.0,5.0,1.0,4.0,1.0,9.0,5.0,2.0,9.0,6.0,7.0,7.0,6.0,9.0,8.0,1.0,8.0,9.0,4.0,9.0
EMP100730,4.0,4.918201516793066,4.86058981233244,4.977813852813853,3.0,3.0,4.931536388140162,6.0,8.0,7.0,4.0,9.0,9.0,7.0,9.0,8.0,5.0,1.0,4.0,9.0
EMP100731,5.0,1.0,4.0,5.0,3.0,3.0,8.0,5.036314363143632,8.0,2.0,2.0,5.0,5.0,6.0,4.0,9.0,7.0,4.98696360673547,4.0,8.0
EMP100732,5.030711206896552,5.0,8.0,2.0,1.0,1.0,8.0,1.0,4.0,4.0,9.0,1.0,3.0,5.026344086021505,3.0,7.0,8.0,9.0,8.0,2.0
EMP100733,9.0,8.0,8.0,3.0,7.0,4.0,5.0,5.0,2.0,1.0,6.0,4.892915980230643,5.0,8.0,2.0,1.0,7.0,5.0,8.0,8.0
EMP100734,4.0,1.0,2.0,7.0,3.0,9.0,3.0,3.0,4.0,2.0,3.0,6.0,8.0,6.0,4.994585814834867,6.0,4.905609492988134,6.0,5.02094522019334,1.0
EMP100735,5.030711206896552,4.918201516793066,9.0,2.0,8.0,9.0,6.0,1.0,6.0,1.0,5.09277238403452,4.892915980230643,9.0,8.0,2.0,7.0,3.0,2.0,5.02094522019334,5.0
EMP100736,9.0,8.0,1.0,9.0,7.0,1.0,9.0,3.0,6.0,7.0,3.0,4.0,1.0,6.0,8.0,5.0,3.0,8.0,7.0,4.976151761517615
EMP100737,4.0,1.0,7.0,8.0,5.0,3.0,2.0,6.0,9.0,4.0,7.0,4.0,4.0,8.0,3.0,3.0,4.0,4.0,2.0,8.0
